hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
C05F0F,3800,49.42642,-123.09393,2017/06/27,15:23:08.803,10.16,16.09,5313,514,48,
C05F0F,3853,49.43298,-123.08006,2017/06/27,15:23:17.111,14.58,16.96,5313,514,48,
C05F0F,3891,49.43717,-123.07122,2017/06/27,15:23:22.457,17.13,17.54,5313,514,48,
C05F0F,3967,49.44525,-123.05432,2017/06/27,15:23:32.561,21.45,18.7,5313,514,48,
A9B048,1698,49.02742,-122.99982,2017/06/27,15:23:44.577,155.48,29.71,1051,440,,
A9B048,1553,49.05199,-122.99314,2017/06/27,15:24:08.011,151.96,27.27,1051,427,12,
C05F0F,4241,49.47600,-122.99061,2017/06/27,15:24:10.908,32.93,23.46,5313,538,53,
A9B048,1500,49.05968,-122.98518,2017/06/27,15:24:16.854,149.66,26.68,1051,422,38,
A9B048,1485,49.06192,-122.98197,2017/06/27,15:24:19.804,148.81,26.53,1051,424,42,
C05F0F,4356,49.48984,-122.96202,2017/06/27,15:24:28.162,36.39,25.73,5313,538,53,
A9B048,1424,49.06801,-122.96941,2017/06/27,15:24:29.471,145.83,26.28,1051,424,57,
A9B048,1386,49.07085,-122.95920,2017/06/27,15:24:36.407,143.71,26.31,1051,424,57,
A9B048,1355,49.07197,-122.95197,2017/06/27,15:24:40.943,142.36,26.44,1051,424,57,
A9B048,1347,49.07225,-122.94937,2017/06/27,15:24:42.524,141.89,26.5,1051,424,79,
A9B048,1325,49.07254,-122.94434,2017/06/27,15:24:45.693,141.05,26.65,1051,424,79,
A9B048,1302,49.07272,-122.93788,2017/06/27,15:24:49.570,140.01,26.86,1051,435,88,
A9B048,1271,49.07276,-122.93058,2017/06/27,15:24:54.003,138.9,27.12,1051,435,88,
C07D20,891,49.09408,-122.97705,2017/06/27,15:24:55.142,143.74,23.42,1361,414,6,
C07D20,891,49.09464,-122.97698,2017/06/27,15:24:55.632,143.64,23.37,1361,414,6,
C07D20,891,49.09567,-122.97676,2017/06/27,15:24:56.615,143.45,23.27,1361,414,6,
C07D20,891,49.09726,-122.97645,2017/06/27,15:24:58.201,143.16,23.13,5503,416,7,
C07D20,891,49.09996,-122.97596,2017/06/27,15:25:00.770,142.66,22.87,5503,416,7,
C07D20,891,49.10586,-122.97474,2017/06/27,15:25:06.555,141.51,22.34,5503,412,7,
C07D20,891,49.10632,-122.97469,2017/06/27,15:25:06.993,141.43,22.29,5503,412,7,
C07D20,891,49.10683,-122.97455,2017/06/27,15:25:07.484,141.32,22.25,5503,412,7,
A9B048,1203,49.07254,-122.90236,2017/06/27,15:25:11.149,134.97,28.24,1051,433,90,
A9B048,1203,49.07253,-122.89834,2017/06/27,15:25:13.547,134.45,28.41,1051,425,90,
A9B048,1203,49.07253,-122.89704,2017/06/27,15:25:14.426,134.29,28.46,1051,424,89,
A9B048,1203,49.07258,-122.89610,2017/06/27,15:25:14.916,134.16,28.5,1051,424,89,
